,"CARTA DE CREDITO / BCO, SCOTIABANK",,,,,,,,,,,
,VP. CCNI ANTILLANCA   LLEGO :  27.04.09,,,,,,PEDIDO I - 2009   43 UNIDADES,,,,,
,B/L  MSCUTI212915,,,,,,,,,,,
,F/C  HW081102   25.01.09,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,VERSION,MARCA,TIPO,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG,
,TRANSM.,,,,,,,,,,TALLER,
,,,,,,,,,,,,
,"CARTA DE CREDITO / BCO, CREDITO",,,,,,,,,,,
,VP. CSCL SAO PAULO   LLEGO :  06.03.10,,,,,,PEDIDO 014- 09   20 UNIDADES  -  BAW,,,,,
,B/L BKCL007031,,,,,,,,,,,
,HW091105,25.01.10,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,CODIGO,MARCA,TIPO,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG,
,MODELO,,,,,,,,,,TALLER,
1,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,63975,5095,LPBMBDTEXAN506023,,F340D900155,BLANCO,,
2,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,63976,5096,LPBMBDTE3AN506025,,F340D900144,BLANCO,,
3,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,63995,5097,LPBMBDTE1AN506024,,F340D900143,BLANCO,,
4,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,63994,5098,LPBMBDTE7AN506027,,F340D900150,BLANCO,,
5,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,63991,5099,LPBMBDTE2AN506016,,F340D900140,BLANCO,,
6,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,63984,5100,LPBMBDTE3AN506011,,F340D900151,BLANCO,,
7,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,63988,5101,LPBMBDTE9AN506014,,F340D900142,BLANCO,,
8,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,63998,5102,LPBMBDTE0AN506015,,F340D900145,BLANCO,,
9,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,64025,5103,LPBMBDTE6AN506018,,F340D900139,BLANCO,,
10,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,64018,5104,LPBMBDTE7AN506013,,F340D900156,BLANCO,,
11,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,64008,5105,LPBMBDTE5AN506026,,F340D900154,BLANCO,,
12,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,64016,5106,LPBMBDTE8AN506019,,F340D900158,BLANCO,,
13,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,64014,5107,LPBMBDTE9AN506028,,F340D900149,BLANCO,,
14,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,64010,5108,LPBMBDTE8AN506022,,F340D900153,BLANCO,,
15,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,64023,5109,LPBMBDTE4AN506020,,F340D900147,BLANCO,,
16,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,64004,5110,LPBMBDTE4AN506017,,F340D900152,BLANCO,,
17,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,64005,5111,LPBMBDTE8AN505999,,F340D900146,BLANCO,,
18,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,64013,5112,LPBMBDTE5AN506012,,F340D900157,BLANCO,,
19,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,64011,5113,LPBMBDTE1AN506010,,F340D90048,BLANCO,,
20,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,64021,5114,LPBMBDTE6AN506021,,F340D900141,BLANCO,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,"CARTA DE CREDITO / BCO, INTERBANK",,,,,,,,,,,
,VP. ULF RITSCHER   LLEGO :  13.03.10,,,,,,PEDIDO 012- 09   56 UNIDADES  -  BAW,,,,,
,B/L BKCL007030,,,,,,,,,,,
,HW091108A,25.01.10,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,CODIGO,MARCA,TIPO,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG,
,MODELO,,,,,,,,,,TALLER,
,,,,,,,,,,,,
1,BJ1021MT42,BAW,PICK UP,INCAPOWER DC 42,71841,4731,LHBM3HTE0AN410215,,F3406900305,VERDE,,
2,BJ1021MT42,BAW,PICK UP,INCAPOWER DC 42,71851,4732,LHBM3HTE5AN410212,,F3406900304,NEGRO,,
3,BJ1021MT42,BAW,PICK UP,INCAPOWER DC 42,71864,4733,LHBM3HTE6AN410218,,F3406900312,PLATA,,
4,BJ1021MT42,BAW,PICK UP,INCAPOWER DC 42,71730,4734,LHBM3HTE7AN410213,,F3406900309,NEGRO,,
5,BJ1021MT42,BAW,PICK UP,INCAPOWER DC 42,71739,4735,LHBM3HTE4AN410217,,F3406900310,PLATA,,
6,BJ1021MT42,BAW,PICK UP,INCAPOWER DC 42,71756,4736,LHBM3HTE8AN410222,,F3406900307,ROJO,,
7,BJ1021MT42,BAW,PICK UP,INCAPOWER DC 42,71767,4737,LHBM3HTE4AN410220,,F3406900311,ROJO,,
8,BJ1021MT42,BAW,PICK UP,INCAPOWER DC 42,71781,4738,LHBM3HTE6AN410221,,F3406900306,ROJO,,
9,BJ1021MT42,BAW,PICK UP,INCAPOWER DC 42,71685,4739,LHBM3HTE2AN410216,,F3406900314,PLATA,,
10,BJ1021MT42,BAW,PICK UP,INCAPOWER DC 42,71693,4740,LHBM3HTEXAN410223,,F3406900303,BLANCO,,
11,BJ1021MT42,BAW,PICK UP,INCAPOWER DC 42,71707,4741,LHBM3HTE8AN410219,,F3406900308,PLATA,,
12,BJ1021MT42,BAW,PICK UP,INCAPOWER DC 42,71719,4742,LHBM3HTE9AN410214,,F3406900313,VERDE,,
13,BJ1044P4L5Y,BAW,CAMION,INCAPOWER B40,71778,4715,LHBPA1UR2AN230858,,9195443,BLANCO,,
14,BJ1044P4L5Y,BAW,CAMION,INCAPOWER B40,71794,4707,LHBPA1UR0AN230860,,9195437,BLANCO,,
15,BJ1044P4L5Y,BAW,CAMION,INCAPOWER B40,71737,4722,LHBPA1UR4AN230862,,9195988,BLANCO,,
16,BJ1044P4L5Y,BAW,CAMION,INCAPOWER B40,71714,4720,LHBPA1UR6AN230863,,9195987,BLANCO,,
17,BJ1044P4L5Y,BAW,CAMION,INCAPOWER B40,71829,4710,LHBPA1UR8AN230864,,9195977,BLANCO,,
18,BJ1044P4L5Y,BAW,CAMION,INCAPOWER B40,71801,4717,LHBPA1URXAN230865,,9195986,BLANCO,,
19,BJ1044P4L5Y,BAW,CAMION,INCAPOWER B40,71727,4705,LHBPA1UR1AN230866,,9195981,BLANCO,,
20,BJ1044P4L5Y,BAW,CAMION,INCAPOWER B40,71717,4704,LHBPA1UR7AN230869,,9195979,BLANCO,,
21,BJ1044P4L5Y,BAW,CAMION,INCAPOWER B40,71736,4706,LHBPA1UR3AN230870,,9180179,BLANCO,,
22,BJ1044P4L5Y,BAW,CAMION,INCAPOWER B40,71705,4719,LHBPA1UR5AN230871,,9195980,BLANCO,,
23,BJ1044P4L5Y,BAW,CAMION,INCAPOWER B40,71692,4702,LHBPA1UR7AN230872,,9195989,BLANCO,,
24,BJ1044P4L5Y,BAW,CAMION,INCAPOWER B40,71643,4699,LHBPA1UR9AN230873,,9195441,BLANCO,,
25,BJ1044P4L5Y,BAW,CAMION,INCAPOWER B40,71789,4716,LHBPA1UR0AN230874,,9180180,BLANCO,,
26,BJ1044P4L5Y,BAW,CAMION,INCAPOWER B40,71806,4708,LHBPA1UR2AN230875,,9195983,BLANCO,,
27,BJ1044P4L5Y,BAW,CAMION,INCAPOWER B40,71817,4709,LHBPA1UR4AN230876,,9195446,BLANCO,,
28,BJ1044P4L5Y,BAW,CAMION,INCAPOWER B40,71669,4701,LHBPA1UR6AN230877,,9195445,BLANCO,,
29,BJ1044P4L5Y,BAW,CAMION,INCAPOWER B40,71728,4721,LHBPA1UR8AN230878,,9195984,BLANCO,,
30,BJ1044P4L5Y,BAW,CAMION,INCAPOWER B40,71655,4700,LHBPA1URXAN230879,,9195990,BLANCO,,
31,BJ1044P4L5Y,BAW,CAMION,INCAPOWER B40,71704,4703,LHBPA1UR6AN230880,,9187487,BLANCO,,
32,BJ1044P4L5Y,BAW,CAMION,INCAPOWER B40,71691,4718,LHBPA1UR8AN230881,,9180182,BLANCO,,
33,BJ1044P4L5Y,BAW,CAMION,INCAPOWER B40,71788,4726,LHBPA1UR3AN230867,,9195985,BLANCO,,
34,BJ1044P4L5Y,BAW,CAMION,INCAPOWER B40,71745,4723,LHBPA1UR5AN230868,,9195982,BLANCO,,
35,BJ1044P4L5Y,BAW,CAMION,INCAPOWER B40,71762,4724,LHBPA1UR2AN230861,,9195978,BLANCO,,
36,BJ1044P4L5Y,BAW,CAMION,INCAPOWER B40,71775,4725,LHBPA1UR4AN230859,,9195438,BLANCO,,
37,BJ1086P8L8Y,BAW,CAMION,INCAPOWER B60,71839,4711,LHBPF1US1AN230838,,9195612,BLANCO,,
38,BJ1086P8L8Y,BAW,CAMION,INCAPOWER B60,71799,4727,LHBPF1US3AN230839,,9195614,BLANCO,,
39,BJ1086P8L8Y,BAW,CAMION,INCAPOWER B60,71668,4691,LHBPF1USXAN230840,,9195611,BLANCO,,
40,BJ1086P8L8Y,BAW,CAMION,INCAPOWER B60,71609,4697,LHBPF1US1AN230841,,9195615,BLANCO,,
41,BJ1086P8L8Y,BAW,CAMION,INCAPOWER B60,71627,4698,LHBPF1US3AN230842,,9197708,BLANCO,,
42,BJ1086P8L8Y,BAW,CAMION,INCAPOWER B60,71654,4695,LHBPF1US5AN230843,,9195618,BLANCO,,
43,BJ1086P8L8Y,BAW,CAMION,INCAPOWER B60,71670,4696,LHBPF1US9AN230845,,9195616,BLANCO,,
44,BJ1086P8L8Y,BAW,CAMION,INCAPOWER B60,71608,4692,LHBPF1US2AN230850,,9197707,BLANCO,,
45,BJ1086P8L8Y,BAW,CAMION,INCAPOWER B60,71761,4714,LHBPF1US4AN230851,,9197706,BLANCO,,
46,BJ1086P8L8Y,BAW,CAMION,INCAPOWER B60,71639,4689,LHBPF1US6AN230852,,9197702,BLANCO,,
47,BJ1086P8L8Y,BAW,CAMION,INCAPOWER B60,71848,4712,LHBPF1USXAN230854,,9197700,BLANCO,,
48,BJ1086P8L8Y,BAW,CAMION,INCAPOWER B60,71747,4713,LHBPF1US1AN230855,,9197699,BLANCO,,
49,BJ1086P8L8Y,BAW,CAMION,INCAPOWER B60,71623,4688,LHBPF1US8AN230853,,9197704,BLANCO,,
50,BJ1086P8L8Y,BAW,CAMION,INCAPOWER B60,71823,4729,LHBPF1US0AN230846,,9195610,BLANCO,,
51,BJ1086P8L8Y,BAW,CAMION,INCAPOWER B60,71641,4694,LHBPF1US2AN230847,,9195619,BLANCO,,
52,BJ1086P8L8Y,BAW,CAMION,INCAPOWER B60,71628,4693,LHBPF1US4AN230848,,9195613,BLANCO,,
53,BJ1086P8L8Y,BAW,CAMION,INCAPOWER B60,71814,4728,LHBPF1US6AN230849,,9195617,BLANCO,,
54,BJ1086P8L8Y,BAW,CAMION,INCAPOWER B60,71835,4730,LHBPF1US7AN230844,,9197705,BLANCO,,
55,BJ1086P8L8Y,BAW,CAMION,INCAPOWER B60,71653,4690,LHBPF1US3AN230856,,9197701,BLANCO,,
56,BJ1086P8L8Y,BAW,CAMION,INCAPOWER B60,71606,4687,LHBPF1US5AN230857,,9197703,BLANCO,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,"CARTA DE CREDITO / BCO, SCOTIABANK",,,,,,,,,,,
,VP. ULF RITSCHER   LLEGO :  13.03.10,,,,,,PEDIDO 015- 09   28 UNIDADES  -  FORLAND,,,,,
,B/L SHZ0931019,,,,,,,,,,,
,FT09258PE-1,15.01.10,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,CODIGO,MARCA,TIPO,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG,
,MODELO,,,,,,,,,,TALLER,
,,,,,,,,,,,,
1,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,72216,5632,LVAV3JA37AN001072,,Q091 209057D*,,,
2,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,72225,5656,LVAV3JA38AN001078,,Q091 209055D,,,
3,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,72233,5657,LVAV3JA3XAN001079,,Q091 209060D,,,
4,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,72239,5658,LVAV3JA38AN001081,,Q091 209070D,,,
5,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,72248,5659,LVAV3 JA39AN001 073,,Q091 209054D,,,
6,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,72218,5660,LVAV3JA30AN001074,,Q091 209076D,,,
7,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,72227,5661,LVAV3JA32AN001089,,Q091 209072D,,,
8,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,72234,5662,LVAV3JA30AN001091,,Q091 204848D,,,
9,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,72241,5663,LVAV3JA32AN001075,,Q091209062D,,,
10,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,72249,5664,LVAV3JA3XAN001082,,Q091 209061 D,,,
11,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,72310,5665,LVAV3JA36AN001094,,Q091209059D,,,
12,BJ1020V3JA3-CB,FORLAND,FURGON,INCAPOWER F20,72316,5666,LVAV3JA3XAN001096,,Q091 209075D,,,
13,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,72319,5667,LVAV3JA34AN001076,,Q091 209067D,,,
14,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,72328,5668,LVAV3JA33AN001084,,Q091 209063D,,,
15,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,72315,5669,LVAV3JA39AN001087,,Q091 209068D,,,
16,BJ1020V3JA3-CB,FORLAND,FURGON,INCAPOWER F20,72317,5670,LVAV3JA33AN001098,,Q091 209078D,,,
17,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,72318,5671,LVAV3JA36AN001077,,Q091209052D,,,
18,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,72324,5672,LVAV3JA31AN001083,,Q091 209069D,,,
19,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,72336,5673,LVAV3JA32AN001092,,Q091 209056D,,,
20,BJ1020V3JA3-CB,FORLAND,FURGON,INCAPOWER F20,72340,5674,LVAV3JA31AN001097,,Q091 209080D,,,
21,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,72308,5675,LVAV3JA36AN001080,,Q091 209065D,,,
22,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,72313,5676,LVAV3JA30AN001 088,,Q091 209058D,,,
23,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,72321,5677,LVAV3JA39AN001090,,Q091 20481 7D,,,
24,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,72331,5678,LVAV3JA34AN001093,,Q091 209064D,,,
25,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,72309,5679,LVAV3JA35AN001085,,Q091 209071 D,,,
26,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,72314,5680,LVAV3JA37 AN001 086,,Q091 209073D,,,
27,BJ1020V3JA3-CB,FORLAND,FURGON,INCAPOWER F20,72322,5681,LVAV3JA38AN001095,,Q091 209074D,,,
28,BJ1020V3JA3-CB,FORLAND,FURGON,INCAPOWER F20,72330,5682,LVAV3JA35AN001099,,Q091 209053D,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,"CARTA DE CREDITO / BCO, SCOTIABANK",,,,,,,,,,,
,VP. CITY OF XIAMEN   LLEGO :  01.04.10,,,,,,PEDIDO 016- 09   18 UNIDADES  -  FORLAND,,,,,
,B/L SHZ0938819,,,,,,,,,,,
,FT09258PE-2,22.02.10,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,CODIGO,MARCA,TIPO,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG,
,MODELO,,,,,,,,,,TALLER,
,,,,,,,,,,,,
1,BJ1069VCJEA-A-CB,FORLAND,CAMION,INCAPOWER F65,94431,,LVBVCJEA8AN001070,,HC533372TA27,BLANCO,,
2,BJ1069VCJEA-A,FORLAND,CAMION,INCAPOWER F65,94437,7433,LVBVCJEAXAN001068,,HC533375TA27,BLANCO,,
3,BJ1043V9JEA-CB,FORLAND,CAMION,INCAPOWER F40,94444,7434,LVBV3JBB49N048475,,9196475,BLANCO,,
4,BJ1043V9JEA-CB,FORLAND,CAMION,INCAPOWER F40,94450,7435,LVBV3JBBX9N048478,,9196467,BLANCO,,
5,BJ1043V9JEA-CB,FORLAND,CAMION,INCAPOWER F40,94456,7436,LVBV3JBBX9N048481,,9196471,BLANCO,,
6,BJ1043V9JEA-CB,FORLAND,CAMION,INCAPOWER F40,94462,7437,LVBV3JBB69N048476,,9196462,BLANCO,,
7,BJ1043V9JEA-CB,FORLAND,CAMION,INCAPOWER F40,94588,7438,LVBV3JBB09N048473,,9196456,BLANCO,,
8,BJ1043V9JEA-CB,FORLAND,CAMION,INCAPOWER F40,94424,7439,LVBV3JBB39N048483,,9196472,BLANCO,,
9,BJ1043V9JEA-CB,FORLAND,CAMION,INCAPOWER F40,94595,7440,LVBV3JBB29N048474,,9196468,BLANCO,,
10,BJ1043V9JEA-CB,FORLAND,CAMION,INCAPOWER F40,94430,7441,LVBV3JBB89N048477,,9196457,BLANCO,,
11,BJ1043V9JEA-CB,FORLAND,CAMION,INCAPOWER F40,94603,7442,LVBV3JBB89N048480,,9196469,BLANCO,,
12,BJ1043V9JEA-CB,FORLAND,CAMION,INCAPOWER F40,94432,7443,LVBV3JBB59N048484,,9196461,BLANCO,,
13,BJ1069VCJEA-A-CB,FORLAND,CAMION,INCAPOWER F65,94610,7444,LVBVCJEA1AN001069,,HC533374TA27,BLANCO,,
14,BJ1069VCJEA-A,FORLAND,CAMION,INCAPOWER F65,94451,7445, LVBVCJEA6AN001066,,HC533376TA27,BLANCO,,
15,BJ1043V9JEA-CB,FORLAND,CAMION,INCAPOWER F40,94459,7446,LVBV3JBB19N048479,,9196459,BLANCO,,
16,BJ1043V9JEA-CB,FORLAND,CAMION,INCAPOWER F40,94464,7447,LVBV3JBB19N048482,,9196470,BLANCO,,
17,BJ1069VCJEA-A-CB,FORLAND,CAMION,INCAPOWER F65,94616,7448,LVBVCJEAXAN001071,,HC533371TA27,BLANCO,,
18,BJ1069VCJEA-A,FORLAND,CAMION,INCAPOWER F65,94635,7449,LVBVCJEA8AN001067,,HC533373TA27,BLANCO,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,"CARTA DE CREDITO / BCO, SCOTIABANK",,,,,,,,,,,
,VP. VITALITY   LLEGO :  22.04.10,,,,,,PEDIDO 003- 10   24 UNIDADES  -  FORLAND,,,,,
,B/L SHZ0946960,,,,,,,,,,,
,FT10008PE,15.03.10,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,CODIGO,MARCA,TIPO,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG,
,MODELO,,,,,,,,,,TALLER,
,,,,,,,,,,,,
1,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,116064,8504,LVAV3JA35AN028089,,Q100301402D,BLANCO,,
2,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,116065,8505,LVAV3JA35AN001300,,Q100202724D,BLANCO,,
3,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,116066,8506,LVAV3JA31AN001312,,Q100301400D,BLANCO,,
4,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,116076,8507,LVAV3JA3XAN001308,,Q100301417D,BLANCO,,
5,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,116075,8508,LVAV3JA37AN001296,,Q100301416D,BLANCO,,
6,BJ5122V5PDC-1,FORLAND,CAMION,INCAPOWER F120,116167,8509,LVBV5PDC1AN080632,,J1DF8A00037,ROJO,,
7,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,116069,8510,LVAV3JA37AN001301,,Q100301408D,BLANCO,,
8,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,116072,8511,LVAV3JA39AN001297,,Q100301418D,BLANCO,,
9,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,116073,8512,LVAV3JA35AN001314,,Q100301399D,BLANCO,,
10,BJ5122V5PDC-1,FORLAND,CAMION,INCAPOWER F120,116269,8513,LVBV5PDCXAN080631,,J1DF8A00036,ROJO,,
11,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,116114,8514,LVAV3JA30AN001298,,Q100301404D,BLANCO,,
12,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,116118,8515,LVAV3JA38AN001310,,Q100301405D,BLANCO,,
13,BJ5122V5PDC-1,FORLAND,CAMION,INCAPOWER F120,116174,8516,LVBV5PDC8AN080630,,J1DF8A00038,ROJO,,
14,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,116095,8517,LVAV3JA32AN001299,,Q100301412D,BLANCO,,
15,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,116087,8518,LVAV3JA32AN001304,,Q100301407D,BLANCO,,
16,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,116107,8519,LVAV3JA36AN001306,,Q100301411D,BLANCO,,
17,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,116086,8520,LVAV3JA3XAN001311,,Q100301406D,BLANCO,,
18,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,116155,8521,LVAV3JA39AN001302,,Q100203499D,BLANCO,,
19,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,116109,8522,LVAV3JA34AN001305,,Q100301403D,BLANCO,,
20,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,,,LVAV3JA38AN001307,,Q100301410D,BLANCO,,
21,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,116159,8524,LVAV3JÁ33AN001313,,Q100301409D,BLANCO,,
22,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,116101,8525,LVAV3JA30AN001303,,Q100301414D,BLANCO,,
23,BJ1020V3JA3,FORLAND,CAMION,INCAPOWER F20,116100,8526,LVAV3JA31AN001309,,Q100301413D,BLANCO,,
24,BJ5122V5PDC-1,FORLAND,CAMION,INCAPOWER F120,116182,8527,LVBV5PDC1AN080629,,J1DF8A00035,ROJO,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,"CARTA DE CREDITO / BCO, SCOTIABANK",,,,,,,,,,,
,VP. HOEGH TRAVELLER  LLEGO :  29.04.10,,,,,,PEDIDO 001- 10   18 UNIDADES  -  GONOW,,,,,
,B/L TMLSH100348,,,,,,,,,,,
,F/C GAH2010003  ,22.09.09,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,CODIGO,MARCA,TIPO,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG,
,MODELO,,,,,,,,,,TALLER,
,,,,,,,,,,,,
1,GA6380E3A/B9F-81,GONOW,CMTA.PANEL,INCAPOWER PANEL,124991,9766,LCR6U3124AL603144,,100200125,PLATA,,
2,GA6380E3A/B9F-81,GONOW,CMTA.PANEL,INCAPOWER PANEL,,,LCR6U3129AL603222,,91000014,PLATA,,
3,GA6380E3A/B9F-81,GONOW,CMTA.PANEL,INCAPOWER PANEL,124993,9768,LCR6U3124AL603239,,91000017,PLATA,,
4,GA6380E3A/B9F-81,GONOW,CMTA.PANEL,INCAPOWER PANEL,124981,9769,LCR6U3123AL603295,,91000015,PLATA,,
5,GA6380E3A/B9F-81,GONOW,CMTA.PANEL,INCAPOWER PANEL,124980,9770,LCR6U3123AL603314,,91000009,PLATA,,
6,GA6380E3A/B9F-81,GONOW,CMTA.PANEL,INCAPOWER PANEL,124983,9771,LCR6U3120AL602959,,91000020,PLATA,,
7,GA6380E3A/B9F-81,GONOW,CMTA.PANEL,INCAPOWER PANEL,124992,9772,LCR6U3125AL603203,,91200033,PLATA,,
8,GA6380E3A/B9F-81,GONOW,CMTA.PANEL,INCAPOWER PANEL,125006,9773,LCR6U3126AL603243,,91000010,PLATA,,
9,GA6380E3A/B9F-81,GONOW,CMTA.PANEL,INCAPOWER PANEL,125016,9774,LCR6U312XAL603312,,100200122,PLATA,,
10,GA6380E3A/B9F-81,GONOW,CMTA.PANEL,INCAPOWER PANEL,125000,9775,LCR6U3124AL603340,,100200120,BEIGE,,
11,GA6380E3A/B9F-81,GONOW,CMTA.PANEL,INCAPOWER PANEL,125024,9776,LCR6U3128AL603146,,100300138,BEIGE,,
12,GA6380E3A/B9F-81,GONOW,CMTA.PANEL,INCAPOWER PANEL,125072,9777,LCR6U3129AL603351,,100300130,GRIS,,
13,GA6380E3A/B9F-81,GONOW,CMTA.PANEL,INCAPOWER PANEL,125069,9778,LCR6U3122AL603367,,91200032,BLANCO,,
14,GA6380E3A/B9F-81,GONOW,CMTA.PANEL,INCAPOWER PANEL,125082,9779,LCR6U3127AL603350,,91000001,BLANCO,,
15,GA6380E3A/B9F-81,GONOW,CMTA.PANEL,INCAPOWER PANEL,125071,9780,LCR6U312XAL603245,,100200119,BLANCO,,
16,GA6380E3A/B9F-81,GONOW,CMTA.PANEL,INCAPOWER PANEL,125088,9781,LCR6U3126AL603355,,100200129,BLANCO,,
17,GA6380E3A/B9F-81,GONOW,CMTA.PANEL,INCAPOWER PANEL,125077,9782,LCR6U3125AL603346,,100200118,ROJO,,
18,GA6380E3A/B9F-81,GONOW,CMTA.PANEL,INCAPOWER PANEL,125083,9783,LCR6U3126AL603338,,100300139,VERDE,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,"CARTA DE CREDITO / BCO, SCOTIABANK",,,,,,,,,,,
,VP. HOEGH DELHI  LLEGO :  03.06.10,,,,,,PEDIDO 002- 10   UNIDADES  BAW,,,,,
,B/L HOEGT726TJCL0001,,,,,,,,,,,
,F/C HW091215  ,25.03.10,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,CODIGO,MARCA,TIPO,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG,
,MODELO,,,,,,,,,,TALLER,
,,,,,,,,,,,,
1,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,153684,11728,LPBMBDTEXAN506197,,F340DA00048,BLANCO,,
2,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,153665,11949,LPBMBDTE1AN506198,,F340DA00074,BLANCO,,
3,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,153676,11950,LPBMBDTE3AN506199,,F340DA00054,BLANCO,,
4,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,153686,11951,LPBMBDTEXAN506202,,F340DA00001,BLANCO,,
